date,sw_irrad,lw_irrad,humidity,temperature,wind_speed
2008-05-22,257.4,297.8,92.4,0.648,1.932
2008-05-23,313.3,251.7,58.66,2.591,1.981
2008-05-24,207.3,311.0,84.1,3.759,2.472
2008-05-25,166.6,314.3,82.4,3.972,2.495
2008-05-26,97.2,324.6,80.4,5.072,3.598
2008-05-27,172.8,329.1,63.39,7.63,12.87
2008-05-28,177.4,320.9,60.38,7.61,9.99
2008-05-29,187.4,333.0,90.8,4.753,2.93
2008-05-30,289.9,307.4,87.6,4.106,2.456
2008-05-31,141.0,316.8,89.9,3.343,2.224
2008-06-01,190.7,311.4,69.82,6.861,5.764
2008-06-02,157.9,325.1,86.0,4.579,3.703
2008-06-03,181.9,314.4,90.4,2.436,1.911
2008-06-04,119.0,319.2,94.0,1.767,0.814
2008-06-05,157.7,324.9,96.6,2.331,0.862
2008-06-06,121.3,326.1,97.0,1.634,0.612
2008-06-07,163.9,320.9,97.0,1.144,0.49
2008-06-08,227.9,292.2,97.0,3.386,1.645
2008-06-09,237.2,286.2,97.0,4.894,1.552
2008-06-10,238.5,288.6,78.0,5.149,1.817
2008-06-11,211.0,309.5,84.4,4.283,1.561
2008-06-12,243.0,292.9,84.9,3.266,2.715
2008-06-13,269.3,294.6,89.6,-0.459,2.396
2008-06-14,267.2,269.3,86.3,-1.066,2.491
2008-06-15,117.6,298.2,84.1,-0.865,3.785
2008-06-16,105.5,317.2,91.9,1.117,3.339
2008-06-17,150.0,324.5,89.8,2.836,1.905
2008-06-18,354.7,271.3,77.2,4.923,2.226
2008-06-19,368.2,274.8,57.95,7.29,3.112
2008-06-20,350.7,270.7,62.76,8.27,2.868
2008-06-21,371.2,263.3,51.89,9.82,3.386
2008-06-22,350.2,296.8,57.1,10.89,4.241
2008-06-23,370.2,278.6,48.27,11.49,4.318
2008-06-24,251.1,296.2,39.75,13.02,3.725
2008-06-25,269.9,306.6,66.23,11.23,2.512
2008-06-26,303.6,292.8,68.39,10.47,3.083
2008-06-27,293.6,310.8,71.9,8.9,2.892
2008-06-28,345.6,276.5,58.78,10.16,2.863
2008-06-29,257.0,303.9,56.02,10.77,3.473
2008-06-30,231.4,306.0,73.3,9.48,3.044
2008-07-01,289.5,286.2,66.7,9.66,3.207
2008-07-02,323.7,283.6,71.5,9.94,3.545
2008-07-03,66.65,325.9,80.9,6.509,3.426
2008-07-04,339.7,265.9,73.1,5.882,2.052
2008-07-05,194.2,310.6,53.31,9.61,2.663
2008-07-06,125.0,331.4,76.3,7.93,4.836
2008-07-07,123.0,314.0,79.2,4.345,6.234
2008-07-08,282.7,280.6,86.9,2.604,3.434
2008-07-09,317.8,249.0,58.97,6.447,2.039
2008-07-10,362.6,262.5,46.24,9.71,2.464
2008-07-11,197.1,322.4,63.79,9.61,4.031
2008-07-12,136.6,328.8,85.6,5.475,3.783
2008-07-13,110.1,325.8,96.4,2.316,3.214
2008-07-14,151.5,291.5,96.4,0.891,1.51
2008-07-15,353.0,248.1,96.4,7.79,2.258
2008-07-16,333.4,277.2,96.4,9.4,2.602
2008-07-17,74.2,323.8,96.6,5.197,3.34
2008-07-18,187.0,305.1,90.6,4.271,2.741
2008-07-19,326.5,289.6,90.6,9.47,4.027
2008-07-20,116.9,313.7,90.6,8.0,4.348
2008-07-21,327.9,261.0,90.6,2.031,2.82
2008-07-22,331.2,244.6,90.6,2.953,2.333
2008-07-23,350.2,253.6,90.6,6.359,1.926
2008-07-24,336.8,248.7,90.6,8.97,2.518
2008-07-25,325.4,289.1,90.6,10.58,2.876
2008-07-26,181.9,304.3,90.6,8.18,3.213
2008-07-27,235.2,293.5,90.6,8.48,2.598
2008-07-28,255.8,293.7,90.6,9.95,2.877
2008-07-29,238.3,313.2,90.6,10.74,3.306
2008-07-30,276.7,306.6,90.6,11.61,3.684
2008-07-31,307.6,307.9,90.6,12.23,3.237
2008-08-01,125.9,314.2,89.7,9.34,3.135
2008-08-02,235.2,285.8,85.9,9.26,2.764
2008-08-03,327.2,267.9,79.0,11.03,3.276
2008-08-04,242.5,301.6,77.6,11.46,4.314
2008-08-05,217.5,309.6,79.1,10.68,3.613
2008-08-06,154.7,299.7,74.0,11.58,4.121
2008-08-07,136.2,315.6,74.1,10.78,4.712
2008-08-08,130.2,310.7,85.8,4.676,3.951
2008-08-09,287.2,251.2,75.9,5.839,1.945
2008-08-10,307.9,272.7,70.4,10.26,3.631
2008-08-11,134.5,319.2,73.6,9.6,4.49
2008-08-12,66.09,346.3,85.1,8.62,5.63
2008-08-13,252.5,281.3,79.6,5.949,3.686
2008-08-14,208.4,287.7,76.9,6.408,2.658
2008-08-15,49.82,312.2,94.4,1.325,2.435
2008-08-16,249.7,275.9,70.9,3.867,1.641
2008-08-17,155.9,299.6,84.8,3.891,3.072
2008-08-18,301.4,254.7,58.67,8.01,2.634
2008-08-19,182.0,304.7,72.2,8.59,3.777
2008-08-20,248.2,283.0,78.5,6.013,2.974
2008-08-21,293.2,257.9,54.49,8.96,3.019
2008-08-22,109.4,304.4,69.89,6.912,3.977
2008-08-23,148.7,285.9,89.5,2.33,2.623
2008-08-24,291.7,245.6,49.23,6.3,2.063
2008-08-25,152.6,302.7,73.9,6.021,2.514
2008-08-26,225.3,267.9,68.97,8.05,2.01
2008-08-27,215.6,274.5,70.4,8.85,2.981
2008-08-28,240.2,262.8,53.62,9.41,2.615
2008-08-29,274.9,267.2,42.53,11.13,3.448
2008-08-30,272.0,276.1,51.98,11.59,3.492
2008-08-31,149.7,308.9,78.9,9.65,2.478
2008-09-01,135.0,308.4,83.2,6.693,2.739
2008-09-02,210.3,276.5,58.54,8.26,2.935
2008-09-03,150.6,312.8,73.6,7.51,4.29
2008-09-04,53.0,325.3,82.3,5.855,3.723
2008-09-05,245.8,283.7,51.48,9.88,4.484
2008-09-06,61.11,311.0,75.4,7.06,3.817
2008-09-07,180.2,289.0,89.8,2.531,2.598
2008-09-08,260.6,231.2,43.49,5.772,2.399
2008-09-09,134.2,289.2,39.7,11.35,4.184
2008-09-10,67.34,325.6,56.93,11.69,4.576
2008-09-11,112.8,320.6,64.02,10.25,3.221
2008-09-12,203.5,320.0,90.1,5.649,2.107
2008-09-13,53.27,319.2,98.9,0.767,1.063
2008-09-14,77.3,301.3,95.8,0.69,1.119
2008-09-15,175.4,269.3,85.9,-1.878,2.094
2008-09-16,241.8,229.5,74.9,0.301,1.605
2008-09-17,204.5,230.6,28.86,5.476,3.262
2008-09-18,117.1,283.0,47.22,4.72,2.783
2008-09-19,180.9,280.0,84.9,2.373,1.637
2008-09-20,226.6,223.6,52.44,2.55,2.181
2008-09-21,178.5,235.3,72.2,1.503,1.932
2008-09-22,200.0,224.7,67.14,-0.663,2.143
2008-09-23,184.7,236.2,75.8,-1.224,2.395
2008-09-24,166.7,252.7,78.3,-0.515,2.332
2008-09-25,164.5,258.6,84.0,-1.008,1.752
2008-09-26,197.2,262.8,78.7,0.008,1.633
2008-09-27,179.9,234.9,67.31,0.724,2.254
2008-09-28,212.4,213.4,60.09,0.514,2.481
2008-09-29,199.4,234.5,60.67,2.146,1.758
2008-09-30,145.5,265.9,69.71,1.0,2.936
2008-10-01,151.9,301.8,71.2,3.092,3.589
2008-10-02,83.3,303.3,93.6,-0.7,4.864
2008-10-03,113.3,276.1,90.9,-5.656,3.99
2008-10-04,162.8,249.6,77.7,-6.301,1.812
2008-10-05,171.7,255.1,51.7,1.066,2.863
2008-10-06,110.6,306.6,81.3,3.316,4.128
2008-10-07,123.9,261.1,67.47,4.417,2.815
2008-10-08,81.9,296.1,88.9,2.33,1.677
2008-10-09,173.8,243.2,70.5,3.319,2.438
2008-10-10,180.9,235.3,46.12,5.236,4.143
2008-10-11,179.1,233.6,50.06,5.439,3.538
2008-10-12,126.6,262.9,41.97,7.66,3.594
2008-10-13,76.9,303.8,74.1,7.95,2.981
2008-10-14,123.4,264.1,69.49,6.304,2.309
2008-10-15,130.7,271.5,76.6,5.177,3.082
2008-10-16,22.24,314.6,87.5,2.819,4.36
2008-10-17,123.4,259.7,81.5,0.059,2.352
2008-10-18,132.1,255.4,68.33,2.464,2.283
2008-10-19,161.1,219.5,35.99,2.97,2.784
2008-10-20,119.5,278.0,74.3,3.572,2.785
2008-10-21,54.67,304.4,80.7,4.122,3.427
2008-10-22,82.4,298.0,89.0,2.006,1.738
2008-10-23,145.6,261.6,79.1,2.658,1.908
2008-10-24,116.8,267.5,75.4,2.805,2.616
2008-10-25,146.8,219.3,49.48,2.713,3.476
2008-10-26,145.6,226.6,42.04,3.977,3.185
2008-10-27,55.51,285.8,62.84,2.285,4.555
2008-10-28,30.88,305.9,96.9,-2.416,1.726
2008-10-29,27.18,297.7,95.7,-4.112,2.076
2008-10-30,103.3,279.3,89.6,-8.01,3.066
2008-10-31,60.86,273.1,67.5,-0.838,8.04
2008-11-01,81.7,245.7,66.54,2.247,6.237
2008-11-02,66.89,289.4,68.47,2.525,6.069
2008-11-03,60.81,276.6,77.9,-0.244,3.048
2008-11-04,44.2,290.0,79.0,0.341,5.551
2008-11-05,36.99,301.3,86.6,-0.934,4.82
2008-11-06,69.44,258.0,79.9,-1.921,2.443
2008-11-07,89.2,222.7,70.3,-3.174,2.188
2008-11-08,109.8,223.3,66.81,-2.945,2.668
2008-11-09,40.11,263.5,73.8,-1.071,3.275
2008-11-10,91.5,235.3,49.23,0.986,3.038
2008-11-11,33.54,283.5,75.7,-0.407,3.35
2008-11-12,59.69,298.2,94.1,-4.054,1.307
2008-11-13,48.17,286.9,93.3,-6.978,1.574
2008-11-14,107.6,235.3,67.8,-2.798,1.72
2008-11-15,104.5,215.0,37.38,1.344,2.051
2008-11-16,103.0,218.2,41.94,1.416,2.077
2008-11-17,101.7,218.2,53.44,-2.533,1.816
2008-11-18,39.51,266.0,74.7,-4.909,2.922
2008-11-19,95.9,208.0,49.42,-2.544,1.836
2008-11-20,61.79,219.4,44.57,0.314,2.778
2008-11-21,17.06,288.8,83.0,-4.401,8.97
2008-11-22,41.78,252.1,88.6,-13.82,7.09
2008-11-23,82.1,229.2,89.0,-12.29,4.133
2008-11-24,58.68,231.1,90.3,-10.53,3.645
2008-11-25,78.6,170.3,81.8,-13.39,1.763
2008-11-26,72.3,174.0,51.0,-9.87,1.977
2008-11-27,66.93,177.9,31.68,-7.29,1.719
2008-11-28,46.93,254.8,67.5,-7.01,3.197
2008-11-29,56.51,246.8,67.15,-5.661,5.35
2008-11-30,41.95,217.6,58.59,-7.53,4.915
2008-12-01,40.27,267.4,90.0,-9.72,2.921
2008-12-02,61.98,221.5,77.8,-11.95,2.663
2008-12-03,43.96,227.4,59.91,-8.02,3.688
2008-12-04,44.29,249.9,68.03,-5.632,5.802
2008-12-05,25.0,279.9,91.4,-6.932,6.845
2008-12-06,24.87,253.9,91.5,-9.65,4.845
2008-12-07,44.47,167.7,33.51,-7.36,1.549
2008-12-08,42.8,192.7,22.82,-1.637,3.218
2008-12-09,46.96,243.1,55.75,-4.53,3.166
2008-12-10,32.01,274.8,91.4,-9.54,1.37
2008-12-11,25.54,267.9,90.0,-11.44,1.148
2008-12-12,19.62,271.4,79.1,-9.94,1.659
2008-12-13,37.9,215.3,49.6,-6.529,3.977
2008-12-14,41.5,278.6,60.81,-4.596,19.05
2008-12-15,40.17,265.2,58.89,-2.687,12.68
2008-12-16,36.19,242.6,63.95,-1.587,9.67
2008-12-17,28.35,281.4,92.7,-7.26,2.644
2008-12-18,33.28,225.3,78.5,-7.74,2.037
2008-12-19,44.14,241.4,64.95,-5.594,2.384
2008-12-20,43.21,276.0,56.57,-0.885,1.819
2008-12-21,32.61,210.4,45.11,0.166,2.064
2008-12-22,32.55,201.7,19.32,2.346,2.261
2008-12-23,31.77,216.7,30.33,3.192,2.702
2008-12-24,32.63,200.3,19.86,1.892,3.481
2008-12-25,26.65,226.6,57.38,-5.009,3.292
2008-12-26,27.96,199.0,47.12,-9.88,8.93
2008-12-27,34.33,175.0,31.4,-6.906,1.77
2008-12-28,35.48,172.7,34.3,-9.5,3.346
2008-12-29,17.03,193.4,50.2,-8.88,7.78
2008-12-30,29.23,243.8,55.68,-4.343,6.972
2008-12-31,25.91,279.2,81.1,-4.539,6.082
2009-01-01,41.17,195.8,48.66,-5.566,2.721
2009-01-02,41.73,172.7,18.29,-5.631,2.749
2009-01-03,44.29,168.3,20.85,-6.858,2.71
2009-01-04,43.34,177.4,33.24,-6.58,2.456
2009-01-05,60.97,206.3,29.11,-9.92,2.925
2009-01-06,43.07,233.0,77.6,-13.31,1.519
2009-01-07,42.34,215.4,67.28,-9.56,4.627
2009-01-08,28.56,198.3,62.95,-8.1,4.588
2009-01-09,49.71,180.7,39.43,-7.16,2.795
2009-01-10,55.7,179.8,21.83,-4.937,2.511
2009-01-11,59.93,171.6,15.53,-4.204,3.096
2009-01-12,63.17,171.7,18.67,-5.07,3.572
2009-01-13,65.58,175.7,19.51,-5.389,2.543
2009-01-14,65.68,188.7,48.06,-8.95,2.583
2009-01-15,74.4,175.1,39.81,-7.73,2.158
2009-01-16,68.12,187.9,24.89,-4.196,2.124
2009-01-17,49.03,229.2,32.24,-1.892,3.199
2009-01-18,17.77,260.7,70.7,-4.865,6.611
2009-01-19,29.66,292.5,82.4,-2.93,7.1
2009-01-20,52.08,268.4,92.1,-7.98,2.974
2009-01-21,111.7,223.9,81.9,-11.78,2.892
2009-01-22,104.8,206.3,36.19,-7.56,3.14
2009-01-23,19.22,287.9,89.4,-4.701,8.1
2009-01-24,60.39,280.6,89.9,-5.933,3.225
2009-01-25,112.1,213.8,49.02,-7.76,2.48
2009-01-26,72.9,213.1,66.03,-9.76,1.531
2009-01-27,68.66,225.1,74.3,-10.3,1.749
2009-01-28,115.0,177.3,32.27,-6.3,2.19
2009-01-29,114.0,198.3,35.38,-2.793,2.36
2009-01-30,120.8,180.7,21.81,-2.833,3.153
2009-01-31,122.6,176.2,30.0,-5.579,2.729
2009-02-01,59.85,259.4,78.2,-7.44,3.527
2009-02-02,60.64,257.5,48.03,-3.164,13.57
2009-02-03,96.5,214.2,65.83,-5.324,1.815
2009-02-04,104.2,213.9,61.59,-4.942,2.528
2009-02-05,53.92,251.4,59.89,-4.699,4.05
2009-02-06,57.49,275.2,81.0,-5.121,2.999
2009-02-07,79.1,278.5,92.1,-8.12,2.147
2009-02-08,75.8,271.0,88.7,-11.53,1.432
2009-02-09,58.19,276.6,73.0,-5.835,5.192
2009-02-10,35.63,276.7,90.8,-8.16,8.32
2009-02-11,77.9,227.0,87.8,-14.35,3.342
2009-02-12,99.1,220.5,86.8,-15.45,2.969
2009-02-13,157.0,165.0,82.2,-16.52,2.231
2009-02-14,101.4,201.2,78.2,-15.84,1.754
2009-02-15,150.4,177.5,30.23,-10.43,1.9
2009-02-16,119.1,219.0,70.9,-9.29,1.491
2009-02-17,71.3,271.2,83.3,-8.05,2.016
2009-02-18,155.4,206.2,53.7,-10.09,2.019
2009-02-19,172.1,164.7,20.16,-10.19,1.908
2009-02-20,165.1,193.6,51.02,-7.24,2.067
2009-02-21,165.8,200.2,74.2,-8.7,2.015
2009-02-22,72.3,279.6,85.4,-4.33,1.617
2009-02-23,135.5,229.6,82.0,-8.94,1.711
2009-02-24,162.1,201.2,76.1,-9.37,1.906
2009-02-25,182.6,182.9,27.85,-5.54,2.142
2009-02-26,129.6,236.4,44.26,-2.608,3.186
2009-02-27,178.4,238.1,59.1,-1.176,1.783
2009-02-28,186.6,220.4,37.88,2.222,2.782
2009-03-01,89.3,279.8,82.9,-3.4,1.132
2009-03-02,133.0,288.8,92.7,-4.814,2.453
2009-03-03,178.9,221.9,81.5,-7.49,2.429
2009-03-04,82.9,244.3,62.61,-5.879,5.561
2009-03-05,52.93,277.4,91.1,-9.8,1.235
2009-03-06,36.92,276.7,90.4,-10.45,0.892
2009-03-07,172.6,237.5,64.6,-9.69,1.919
2009-03-08,218.9,223.7,46.23,-2.937,3.459
2009-03-09,96.8,259.5,90.3,-11.09,6.123
2009-03-10,73.9,261.5,91.1,-9.0,6.113
2009-03-11,200.0,228.0,76.8,-7.49,3.49
2009-03-12,181.4,223.3,36.59,-1.991,1.937
2009-03-13,227.6,204.6,16.75,1.193,3.841
2009-03-14,201.3,223.2,29.41,0.684,4.237
2009-03-15,234.1,213.9,60.22,-2.649,2.101
2009-03-16,237.2,214.3,49.0,-3.244,1.977
2009-03-17,221.9,219.0,32.99,0.774,1.685
2009-03-18,236.8,194.1,17.95,0.785,2.871
2009-03-19,247.1,196.4,37.98,-3.777,2.427
2009-03-20,247.8,166.9,44.76,-9.07,2.796
2009-03-21,247.7,174.3,43.77,-8.92,1.994
2009-03-22,246.2,192.2,42.25,-5.227,2.104
2009-03-23,187.0,245.3,60.47,-4.011,3.627
2009-03-24,152.6,265.8,90.8,-10.34,4.958
2009-03-25,104.6,257.5,90.4,-10.1,5.524
2009-03-26,132.8,281.3,91.7,-5.958,3.944
2009-03-27,170.1,263.8,76.4,-2.945,4.777
2009-03-28,81.8,290.3,80.5,-2.918,4.776
2009-03-29,161.9,287.5,93.4,-6.062,1.051
2009-03-30,189.7,272.6,93.7,-6.478,1.483
2009-03-31,233.1,233.0,74.5,-1.765,2.061
2009-04-01,224.9,260.5,66.6,1.0,6.606
2009-04-02,216.6,282.4,72.8,0.739,5.761
2009-04-03,284.6,248.1,76.6,-1.457,1.78
2009-04-04,240.2,216.4,66.68,-1.782,2.379
2009-04-05,273.2,233.7,69.27,-0.124,1.727
2009-04-06,228.5,235.2,66.45,0.404,1.842
2009-04-07,254.6,237.8,67.43,-0.053,1.645
2009-04-08,232.4,264.1,83.1,-0.298,1.168
2009-04-09,279.9,227.4,62.27,1.096,1.834
2009-04-10,271.2,236.2,57.32,0.931,7.08
2009-04-11,209.0,273.7,63.04,0.12,7.58
2009-04-12,211.6,259.0,74.5,0.313,2.08
2009-04-13,300.1,222.7,58.99,0.812,2.422
2009-04-14,243.7,232.6,54.22,1.523,2.72
2009-04-15,255.6,256.4,58.9,1.377,5.582
2009-04-16,92.7,289.8,92.6,-3.427,3.648
2009-04-17,250.5,264.8,88.4,-4.7,2.338
2009-04-18,269.9,238.4,72.9,-3.634,1.815
2009-04-19,133.4,296.3,89.9,-2.714,1.154
2009-04-20,236.3,264.7,72.3,-0.46,1.887
2009-04-21,273.0,271.2,68.42,1.292,1.635
2009-04-22,333.6,238.1,63.25,1.417,2.201
2009-04-23,275.0,236.8,54.12,-0.579,2.801
2009-04-24,185.9,229.7,53.32,-2.482,3.267
2009-04-25,275.5,233.6,58.29,-0.113,2.082
2009-04-26,154.1,290.8,57.12,1.056,10.32
2009-04-27,80.6,306.4,91.8,-2.092,1.524
2009-04-28,203.9,283.5,90.9,-4.008,4.028
2009-04-29,233.2,275.1,92.3,-6.528,3.544
2009-04-30,336.0,216.2,75.1,-4.644,1.47
2009-05-01,315.0,223.9,53.87,0.147,1.797
2009-05-02,330.4,231.2,72.9,0.988,1.684
2009-05-03,243.7,265.6,72.3,1.152,1.766
2009-05-04,154.5,309.0,92.8,-2.18,2.566
2009-05-05,241.1,282.0,76.9,-1.694,1.569
2009-05-06,344.6,223.1,58.06,2.741,1.711
2009-05-07,338.4,232.3,24.05,6.497,2.743
2009-05-08,158.0,309.7,72.6,3.976,3.738
2009-05-09,200.3,284.5,57.07,5.453,3.598
2009-05-10,181.9,285.0,67.8,4.395,2.009
2009-05-11,129.1,308.4,60.46,6.182,5.693
2009-05-12,118.0,312.4,60.95,6.673,7.65
2009-05-13,105.8,311.5,70.2,5.939,5.029
2009-05-14,182.9,317.0,87.3,3.696,1.734
2009-05-15,103.1,318.7,98.3,0.419,1.346
2009-05-16,366.2,259.8,68.8,3.349,2.438
2009-05-17,230.4,278.6,58.67,5.401,3.135
2009-05-18,133.7,298.7,84.8,2.736,2.791
2009-05-19,312.4,247.1,62.67,4.246,2.462
2009-05-20,341.7,253.1,42.61,7.77,2.833
2009-05-21,236.7,311.4,56.12,9.1,5.024
2009-05-22,273.1,303.8,53.21,9.9,3.794
2009-05-23,223.4,297.9,39.08,12.72,3.237
2009-05-24,268.3,285.8,34.78,12.35,3.675
2009-05-25,338.0,276.8,37.0,11.53,4.412
2009-05-26,100.2,313.6,75.9,5.634,3.157
2009-05-27,311.3,281.4,74.6,1.547,1.368
2009-05-28,295.5,266.3,77.4,4.297,1.365
2009-05-29,289.7,263.9,68.41,6.502,1.433
2009-05-30,70.5,289.9,77.5,3.506,3.149
2009-05-31,251.8,273.0,75.6,3.085,2.077
2009-06-01,262.9,285.0,84.4,3.072,1.643
2009-06-02,286.0,264.0,76.3,4.213,1.669
2009-06-03,320.1,258.1,59.97,5.341,2.784
2009-06-04,367.7,251.3,74.9,4.032,3.247
2009-06-05,205.1,290.5,54.93,5.457,3.895
2009-06-06,52.19,313.2,93.4,1.282,4.888
2009-06-07,143.4,289.2,78.6,1.138,4.349
2009-06-08,184.0,311.0,77.4,3.271,2.569
2009-06-09,199.0,305.1,83.1,2.244,3.691
2009-06-10,339.1,275.2,67.34,4.01,3.88
2009-06-11,235.4,301.1,83.4,3.668,4.802
2009-06-12,235.0,297.7,55.15,6.644,3.173
2009-06-13,369.3,255.0,46.25,9.86,2.911
2009-06-14,308.1,298.1,39.07,11.58,3.716
2009-06-15,154.7,339.5,68.68,10.43,6.79
2009-06-16,251.2,300.4,74.5,7.44,3.759
2009-06-17,359.9,270.2,35.23,9.81,3.048
2009-06-18,222.0,320.1,73.5,10.4,3.159
2009-06-19,64.63,336.4,88.8,6.948,3.468
2009-06-20,186.5,289.3,92.7,0.999,1.794
2009-06-21,232.1,285.2,87.5,0.074,1.2
2009-06-22,214.3,276.4,80.2,-0.501,3.191
2009-06-23,161.7,267.2,85.1,1.283,1.727
2009-06-24,285.5,268.0,64.83,8.04,2.016
2009-06-25,255.7,284.8,70.1,7.78,2.785
2009-06-26,165.3,307.2,84.3,5.595,2.765
2009-06-27,238.9,300.8,85.4,5.622,1.694
2009-06-28,288.8,282.3,69.98,8.82,2.529
2009-06-29,247.5,283.9,66.51,9.66,2.552
2009-06-30,238.7,283.1,62.69,9.74,2.94
2009-07-01,271.1,284.4,61.07,9.81,3.095
2009-07-02,306.8,290.3,64.77,9.84,2.951
2009-07-03,248.5,307.1,73.2,9.53,3.021
2009-07-04,191.0,296.5,74.8,8.72,2.833
2009-07-05,177.9,305.8,76.5,8.06,2.618
2009-07-06,257.5,316.0,86.0,6.621,2.82
2009-07-07,70.1,310.3,90.5,3.105,4.502
2009-07-08,182.2,307.6,92.7,1.07,3.373
2009-07-09,242.0,281.8,76.4,2.692,3.187
2009-07-10,345.1,264.6,81.6,1.826,2.835
2009-07-11,251.9,289.4,71.2,4.614,2.778
2009-07-12,125.3,328.1,61.1,9.31,3.724
2009-07-13,309.2,314.3,58.13,12.6,3.789
2009-07-14,187.5,322.3,68.76,11.68,3.153
2009-07-15,204.5,339.2,81.0,10.74,3.05
2009-07-16,348.9,285.8,54.4,12.22,3.674
2009-07-17,84.6,331.9,89.8,5.754,4.153
2009-07-18,146.3,302.6,97.3,-0.771,3.782
2009-07-19,249.4,296.4,87.6,3.667,3.134
2009-07-20,354.2,276.3,59.3,8.11,3.422
2009-07-21,277.5,306.4,51.18,11.72,3.97
2009-07-22,133.0,331.9,38.59,14.84,7.28
2009-07-23,81.2,349.1,57.59,13.34,8.22
2009-07-24,189.8,313.4,76.1,7.97,4.576
2009-07-25,287.7,249.8,74.4,4.604,1.067
2009-07-26,336.2,250.9,28.36,10.2,0.513
2009-07-27,240.5,300.8,46.8,11.74,2.343
2009-07-28,290.0,269.1,66.4,8.71,1.195
2009-07-29,334.4,268.1,29.13,12.5,1.36
2009-07-30,244.2,296.1,69.72,9.42,0.674
2009-07-31,286.2,282.5,46.91,10.93,0.737
2009-08-01,322.0,276.6,48.95,11.59,0.979
2009-08-02,101.9,329.4,84.9,6.403,2.217
2009-08-03,145.8,318.8,93.9,4.235,0.741
2009-08-04,338.4,250.9,74.8,6.324,0.231
2009-08-05,325.9,255.9,27.58,11.99,1.095
2009-08-06,318.0,269.6,38.39,12.32,0.655
2009-08-07,224.3,302.3,56.72,10.6,1.043
2009-08-08,96.2,318.3,79.7,7.91,0.559
2009-08-09,191.2,299.6,70.0,8.74,0.804
2009-08-10,90.8,328.5,86.5,7.11,1.333
2009-08-11,259.4,271.7,73.1,8.17,0.115
2009-08-12,301.5,258.3,53.8,9.7,0.453
2009-08-13,285.5,272.1,57.41,10.39,0.972
2009-08-14,304.1,269.0,49.23,10.92,0.647
2009-08-15,279.4,281.9,47.63,12.03,0.931
2009-08-16,250.3,289.6,50.33,11.53,1.715
2009-08-17,261.8,283.2,52.92,11.32,1.17
2009-08-18,301.6,280.3,51.56,12.59,1.529
2009-08-19,284.8,286.9,46.27,12.72,5.211
2009-08-20,276.2,298.7,43.7,14.0,1.395
2009-08-21,164.4,319.8,71.5,11.3,1.506
2009-08-22,160.5,307.9,79.1,8.83,0.764
2009-08-23,290.3,274.0,48.09,11.19,0.856
2009-08-24,269.5,291.6,58.69,11.6,1.398
2009-08-25,100.7,336.1,77.9,8.46,3.15
2009-08-26,175.1,317.8,68.16,9.19,1.112
2009-08-27,242.1,306.8,73.5,9.68,0.555
2009-08-28,181.8,314.5,79.1,9.2,0.768
2009-08-29,236.2,274.3,82.8,4.968,0.217
2009-08-30,276.5,249.5,37.62,8.74,0.721
2009-08-31,269.0,268.8,52.14,10.25,0.956
2009-09-01,213.6,301.0,55.9,11.21,1.973
2009-09-02,99.8,324.9,71.2,10.15,2.59
2009-09-03,93.4,331.2,82.2,7.22,4.16
2009-09-04,65.97,314.9,81.3,3.745,3.901
2009-09-05,233.1,225.9,66.45,1.304,0.019
2009-09-06,261.7,234.2,33.32,6.696,0.186
2009-09-07,252.5,244.8,35.41,8.45,0.632
2009-09-08,254.3,252.7,44.99,8.78,1.849
2009-09-09,223.2,273.1,69.18,7.59,0.439
2009-09-10,196.1,281.6,76.3,6.633,0.155
2009-09-11,207.7,291.6,79.2,6.632,0.519
2009-09-12,169.7,273.5,77.0,5.378,0.472
2009-09-13,176.5,297.9,86.9,4.638,0.194
2009-09-14,163.7,290.3,93.7,1.044,0.184
2009-09-15,67.32,300.4,80.8,2.477,2.852
2009-09-16,98.7,320.6,92.9,3.978,0.671
2009-09-17,199.2,289.7,86.2,5.516,0.034
2009-09-18,188.5,279.2,75.7,6.186,0.336
2009-09-19,144.8,298.2,90.7,4.418,0.028
2009-09-20,140.6,300.5,92.6,4.368,0.0
2009-09-21,188.1,275.7,74.6,6.286,0.702
2009-09-22,222.1,250.6,54.53,7.86,0.723
2009-09-23,219.8,250.3,44.25,8.53,1.299
2009-09-24,190.6,260.4,58.89,7.93,0.28
2009-09-25,165.4,277.0,70.5,6.995,0.105
2009-09-26,134.5,278.7,79.1,5.556,0.239
2009-09-27,131.6,288.7,80.7,5.155,0.231
2009-09-28,184.3,247.3,60.59,6.449,0.314
2009-09-29,207.3,245.1,36.77,8.07,0.244
2009-09-30,194.2,251.4,52.76,8.23,0.063
2009-10-01,130.0,267.7,72.7,5.422,0.51
2009-10-02,158.8,249.2,70.5,3.349,0.213
2009-10-03,169.6,256.4,59.67,4.543,0.691
2009-10-04,194.3,232.5,54.19,4.979,0.249
2009-10-05,50.33,308.6,61.74,8.06,2.365
2009-10-06,69.76,328.5,62.31,9.34,2.647
2009-10-07,84.2,307.4,46.88,11.4,3.364
2009-10-08,27.65,326.5,82.2,5.749,2.708
2009-10-09,72.5,303.0,82.2,4.903,0.073
2009-10-10,42.3,310.0,92.2,2.322,0.667
2009-10-11,127.2,263.2,68.64,1.639,0.939
2009-10-12,87.1,265.7,89.2,-2.637,3.703
2009-10-13,180.9,194.8,47.02,-3.504,0.111
